Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
27.6,61.85448213469454,-116.2597481716002,-73.7544090056101,-176.1142150613234,781.4293981061694,-140.1195097399338,61.85765868219994,-116.2574848012266,-73.75291133944165,64.36150448,7232188.091,233.73977911,1194.42320474,106.4301396143342,-208.1030637401113,-0.1567867674214707,236.1665674404508,180.7797197733451,-17.57742525355576,52.65396760268187,27.49079148268401,-9.484445182374101,-0.9910714463840278,34.57744773228873,-21.63051034833502,106.4301396143342,-208.1030637401113,-0.1567867674214707,868.7497214354599,-819.0877917400478,-31.87323265738688,-152.3396829638698,-174.3875063554542,-31.87323265738687,-165.4737781596054,-35.26457415361428,-161.273441365241, 2095.010767, -10.7810848, 13.55806641, -10.7810848, 1504.962097, 3.985351799, 13.55806641, 3.985351799, 3149.745723,77.07302145,2479.751169,45.48926421390991,4.227843556275062,35.42461055406131,300.45422902331,300.45264186397,116.5306781759689,70.98077527807934,45.41403223656923,0.5856740618230618,0.5209301168145093,0.5490123459506462,-0.2901777915297203,0.6598298319232808,-0.0132475052931226,-0.5662113172152267,-0.4938155938860189,-0.6603264302403369,0.01267771351221486,0.5662243616440354,0.4931513493715291,-0.084404789761635,-62.913412083463,37.621546534495,37.807779395887,-122.37961533815,-8836860.585999262,-13997833.54573308,12758089.01745087,-8865015.041554846,-13980019.93215474,12758089.01745087,0.11531484604984,300.45264186397,-3.2583169834082e-09,0.795624389,19.6781188,19.6781188,0.988829432,1.1970475,41997963,68.590822,1.1970475,0.401423115,0,1,0.401423115,0,-2.03384401,-0.174,0.348,0,-1.3262224,-3.315556,-3.60265567,0,0,1.41279961,-1,-13.7837425,0,45.4173775,-45.4173775,0,-30,-0.5235,0.0406516789,-1.99319233,0,0,0,-100,-86.7059542,-10.1442028,-171.417644,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,33723.1,61.3146,1.29968,15.4105,174.929,-194.762,12.0973,217.298,1841.03,129.876,129.876,37.6215455679242936,-122.379614673088668,20899720.0140296258,61.857658682199947
27.84,42.96456856184058,-6.565318006064155,-97.97150095761698,-29.17741074950446,177.5055563542001,-70.98144823572268,42.96690583734857,-6.561862047341329,-97.97127780753216,58.1420115,6871476.86,222.281523952,1200.71624959,162.983649057833,-151.1176597214038,2.976398893295177,220.214419341405,301.269611601165,39.66123548667167,69.8036291314683,0.4914326598088508,-7.657868657678966,-6.488882631597182,22.60633346213302,-56.51384741356762,162.983649057833,-151.1176597214038,2.976398893295177,881.6309165551193,-814.4403675942954,-33.66491714218584,-139.4664455753611,-169.7788555817169,-33.66491714218586,-160.2770587702192,-26.86084037513848,-151.6536698420513, 2095.005374,-10.78108055,  13.5580905,-10.78108055, 1504.961726, 3.985392361,  13.5580905, 3.985392361, 3149.740558,77.07296386,2479.749316,45.48926233770483,4.227846715628432,35.42459263789993,337.95543573052,337.95365047326,-56.40291581656771,85.16428355925574,219.4671887965001,0.5200860097653205,0.4438148263739206,0.5288714461943492,-0.502825949745408,-0.4945663435297225,-0.1062844805820647,0.6797048708497926,0.5311393692601859,-0.4951052282556709,-0.1069743685713257,0.6795966353200247,0.5306370800126652,1.0462162417222,-42.83176996346,37.621439839885,37.807672186107,-122.37964175585,-8836650.653186956,-13998029.41533985,12758081.16085529,-8865050.170848306,-13980061.07810448,12758081.16085529,0.11631758384157,337.95365047326,-3.2583170428603e-09,3.83342504,19.6779785,19.6779785,0.987487382,1.19704797,41997984.4,68.5908488,1.19704797,-2.63637707,0,1,-0.523,0,0.984416589,0.174,0.348,0,-0.58612063,-1.46530157,-1.6040978,0,0,1.24099336,-1,-578.604317,0,219.483355,-219.483355,360,30,0.5235,0.0351711175,1.01958771,0,0,0,-100,-87.9710569,-10.2592239,-161.912894,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,34991.2,63.6204,1.29967,15.6339,179.166,-91.6682,1.96572,142.613,1869.58,129.875,129.875,37.6214387674383914,-122.379641041645087,20899757.5759461485,42.9669058373485697
28.08,34.72812583766806,13.89564625107438,-111.7866988262273,-68.2234700531897,29.66737083386084,-32.55818013710586,34.72877831435306,13.89975516735129,-111.7870827333246,53.38139496,6581978.43,213.098072023,1217.14435189,202.2420860748203,-66.57036113041039,8.79283452811516,94.61167025724292,395.7507133160361,8.416297594434242,85.85339439080515,-17.60014290791111,-1.827385417590317,-4.98078466656475,11.19947537450282,-83.19990926924457,202.2420860748203,-66.57036113041039,8.79283452811516,901.2265621508094,-817.329469094756,-34.69288038287572,-119.8940327520115,-172.7212009602937,-34.69288038287574,-156.1868911698737,-8.755820039422542,-144.7058358950818, 2094.999756,-10.78107612, 13.55811561,-10.78107612,  1504.96134, 3.985434637, 13.55811561, 3.985434637, 3149.735177,77.07290385,2479.747385,45.48926038297544,4.227850007209376,35.42457397189823,373.47202692181,373.47005405906,-81.89782829056291,61.13666048136533,183.4567009348202,-0.3527694171141184,-0.3669220599342283,-0.5756310224261363,0.6399772388946569,-0.3659652925610886,-0.2990251441033834,0.6756678417054512,0.5657970798084105,-0.3665443710339048,-0.2997167447480582,0.6753613418301193,0.5654221033373273,2.4894681907063,-18.203507389644,37.621336024279,37.807567877914,-122.3796569239,-8836436.785081133,-13998225.14322261,12758072.92233558,-8865081.368721804,-13980102.09344074,12758072.92233558,0.11732032163331,373.47005405906,-3.2583171007034e-09,3.20492347,19.6778322,19.6778322,0.986217719,1.19704857,41998002.3,68.5908829,1.19704857,-2.0078749,0,1,-0.523,0,1.42938675,0.174,0.348,0,-0.445477663,-1.11369416,-1.15338764,0,0,1.27013906,-1,-85.5646927,0,183.470215,-183.470215,360,30,0.5235,0.0589872317,1.48837399,0,0,0,-100,-89.1157685,-10.3610698,-155.066906,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,36697.5,66.7227,1.29966,15.7472,180.101,-28.8089,2.46734,92.3187,1954.11,129.874,129.874,37.6213349072708567,-122.379655957157041,20899793.0484685227,34.7287783143530646
28.32,-5.40182274281044,22.03202735460824,-100.1913635856909,-210.8793467129847,40.50659882961988,129.5755855799064,-5.403004827512973,22.03596531281148,-100.1921061921815,49.90489795,6362032.482,206.144780772,1234.42046688,204.5476848581878,24.22019123026956,8.324517729894282,-66.6740142259419,322.3402658802539,7.295181452709379,82.29989154527857,-10.89582498780436,-13.51025040355614,-2.482733531016681,-8.447239581283007,-75.71525377023015,204.5476848581878,24.22019123026956,8.324517729894282,921.0654993396043,-821.0348923551624,-36.52315026928979,-100.0801845346153,-176.481406378788,-36.5231502692898,-153.0747784666189,9.99102293841435,-137.7097029898414, 2094.993835,-10.78107146, 13.55814207,-10.78107146, 1504.960933, 3.985479193, 13.55814207, 3.985479193, 3149.729505,77.07284061,2479.74535,45.48925832276858,4.227853476404482,35.4245542986765,407.40662743151,407.40447530751,-85.52781208433521,35.42460504860791,172.457691895926,-0.1601259328226945,-0.2654153156000837,-0.6307016311739428,0.7114280345313205,-0.2415465260716234,-0.481246997716115,0.5977213397258409,0.5939577451033888,-0.2421596962743606,-0.4818639262857435,0.597224103096079,0.5937080163901117,2.3304916439632,6.7473328112847,37.621234697385,37.80746607676,-122.37965627085,-8836218.081579711,-13998421.77767673,12758064.43520467,-8865107.737233145,-13980144.028522,12758064.43520467,0.11832305942505,407.40447530751,0,3.01295454,19.6776781,19.6776781,0.985005849,1.19704935,41998015.7,68.5909276,1.19704935,-1.8159052,0,1,-0.523,0,1.49274192,0.174,0.348,0,0.194650665,0.486626663,0.269447479,0,0,1.32996445,-1,-91.007895,0,172.470395,-172.470395,0,-30,-0.5235,0.0452116732,1.5379536,0,0,0,-100,-90.1515458,-10.4509021,-148.160605,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,38094.4,69.2625,1.29966,15.7476,178.518,5.59144,2.61581,114.891,2043.51,129.873,129.873,37.6212337430032733,-122.379655123521431,20899826.9127082713,-5.40300482751297295
28.56,-49.46615869629068,22.24359547036051,-60.10295650127511,-97.18632365700918,-56.60682442611488,177.3064091671384,-49.46855397862367,22.24697910191451,-60.10347608140035,46.35479365,6129751.866,198.770045871,1253.61468449,181.3684631527389,80.10991711050191,14.05036972940081,-95.76950180355571,129.4663322071304,29.23571066161372,118.4772427547236,-8.560859184671628,-22.08390934814616,2.341530196778405,-17.80589364556347,-107.6483708443394,181.3684631527389,80.10991711050191,14.05036972940081,944.5092478121394,-823.276070376523,-40.84813234271933,-76.65866588406999,-178.7859339108001,-40.84813234271934,-149.9957775563743,31.00500132782855,-126.6865728610999, 2094.987716,-10.78106664, 13.55816939,-10.78106664, 1504.960512, 3.985525208, 13.55816939, 3.985525208, 3149.723645,77.07277526,2479.743248,45.48925619389421,4.227857061229196,35.4245339697387,439.23985751346,439.23753723655,-95.03486526496249,15.5491219988194,165.7145739103667,0.0157853753651541,0.1815081764415633,0.7136734156518655,-0.6763696175917714,-0.1943434284008998,-0.593849043475658,0.4577364901308683,0.6324960482114522,-0.1950019499190626,-0.5943253688494813,0.4571178587369002,0.6322933327922118,4.4297791308052,23.767617634417,37.621135196658,37.807366123617,-122.37963977575,-8835994.396978932,-13998619.09909904,12758055.19148215,-8865129.130269779,-13980186.66430265,12758055.19148215,0.11932579721679,439.23753723655,3.258317212584e-09,2.89526493,19.6775188,19.6775188,0.983870123,1.19705032,41998024.5,68.5909835,1.19705032,-1.69821461,0,1,-0.523,0,1.6586713,0.174,0.348,0,0.99679024,2.4919756,2.33365698,0,0,1.35604219,-1,-120.256033,0,165.726781,-165.726781,0,-30,-0.5235,0.0174752385,1.67614654,0,0,0,-100,-91.0887553,-10.5305525,-137.217125,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,38426.1,69.8656,1.29965,15.6865,176.676,54.3809,8.63254,175.156,2077.56,129.872,129.872,37.6211344636144247,-122.379638739554338,20899858.69878437,-49.4685539786236674
28.8,-56.24801485917631,6.746720630398666,-21.87209029084432,22.63021735474738,-42.43835274237027,138.1784374895663,-56.2509500983917,6.74969365492314,-21.87204787174672,42.63828161,5877333.654,190.714974645,1277.72707663,164.6042265313353,95.02200161673393,15.7629112305383,-36.1090478329844,-0.4543159416990044,-13.90193376239404,129.7593480358699,12.0064659438681,-36.72925791775761,4.859078908088374,-17.46226343107968,-116.379568999768,164.6042265313353,95.02200161673393,15.7629112305383,975.883697221517,-823.375055707969,-47.86449085431042,-45.30207423059294,-178.966237428614,-47.86449085431038,-145.3385946124537,57.58266086105907,-109.2388742066149, 2094.981582,-10.78106181, 13.55819678,-10.78106181,  1504.96009, 3.985571318, 13.55819678, 3.985571318,  3149.71777,77.07270975,2479.74114,45.48925405977324,4.227860654888756,35.42451359069999,467.69046928734,467.68799873245,-108.6027878728974,5.062095972023646,164.0301728937077,-0.04546411270593002,0.138219261610148,0.7998600081882908,-0.5822820772416365,-0.2208597945530268,-0.6253698844806931,0.3222361152645674,0.6754978495552741,-0.2215689890109254,-0.6257079083655904,0.3215792589781759,0.6752655601409577,5.4701063069545,29.883687311775,37.621038255614,37.807268764678,-122.37960297342,-8835764.011030277,-13998816.79894452,12758044.62046076,-8865143.82697574,-13980229.69611241,12758044.62046076,0.12032853500852,467.68799873245,-3.2583172665733e-09,2.86586659,19.6773591,19.6773591,0.98285598,1.19705154,41998027.6,68.5910534,1.19705154,-1.66881505,0,1,-0.523,0,1.89547623,0.174,0.348,0,1.16225745,2.90564363,2.91563504,0,0,1.46495508,-1,-135.072637,0,164.042256,-164.042256,0,-30,-0.5235,-0.00890847244,1.88656775,0,0,0,-100,-91.936777,-10.6024337,-119.841308,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,38068,69.2145,1.29963,15.6212,175.615,85.1534,13.9875,207.302,2068.68,129.87,129.87,37.6210376217752369,-122.379602275841108,20899887.1666526422,-56.2509500983916908
29.04,-48.13061075277137,3.667154146137158,7.340730205298633,38.2611752910367,15.81718357674769,103.9114517180783,-48.13364651099216,3.669955717234036,7.341356044629897,39.48152247,5654336.306,183.583177372,1295.3560295,161.5277821645616,86.46748018373202,11.61608685527405,9.931488833676489,-72.15258750355463,-18.6971470926748,95.91815529169831,32.46718398667521,-42.89789449780652,1.229588898849393,-14.25985744816877,-85.01488154931454,161.5277821645616,86.46748018373202,11.61608685527405,1003.005921153561,-817.6817412567168,-57.64490711185585,-18.18539079960209,-173.3468755405954,-57.64490711185583,-141.25475517629,77.47373494493496,-88.02100628783882, 2094.975513,-10.78105703, 13.55822387,-10.78105703, 1504.959673,  3.98561694, 13.55822387,  3.98561694, 3149.711956,77.07264492,2479.739054,45.48925194804949,4.227864210833458,35.42449342553591,491.37558370084,491.37298803809,-121.3011618163259,2.91246501059384,163.8032582682455,-0.04709391591297123,0.135083645650601,0.8609210719135524,-0.4882104870821034,-0.2807312182315392,-0.6088108472176761,0.233353125772036,0.7043334821749933,-0.2814768196547658,-0.6090575837185775,0.2327083769707745,0.7040358449678212,4.1132798601937,28.099158824173,37.620944257157,37.807174395837,-122.3795462186,-8835526.380025113,-13999013.82348755,12758031.98835533,-8865151.281432951,-13980272.07173104,12758031.98835533,0.12133127280026,491.37298803809,-6.5166346378088e-09,2.86190618,19.6772011,19.6772011,0.982012355,1.197053,41998024.9,68.5911369,1.197053,-1.66485318,0,1,-0.523,0,2.11710466,0.174,0.348,0,1.02752685,2.56881712,2.60926651,0,0,1.34070234,-1,-140.879196,0,163.815324,-163.815324,0,-30,-0.5235,-0.0340054328,2.08309923,0,0,0,-100,-92.7040983,-10.6689665,-98.6899728,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,37647.2,68.4495,1.29961,15.5726,175.046,82.2953,10.7281,207.147,2052.58,129.869,129.869,37.6209435897706541,-122.37954584568196,20899910.9346610829,-48.1336465109921576
29.28,-40.05792929451313,9.414389901186038,29.39483936520693,27.27705253729324,26.44132389911169,79.41140116822427,-40.06077576145495,9.417254246662441,29.39591149131679,37.12092926,5481743.186,178.059119814,1305.52082412,166.2794904007511,63.18308213738709,8.004958004785745,27.21944521656984,-125.3902772557918,-11.23128019163565,68.77728117381936,39.37378653931034,-42.22721940149705,-0.8501081995780571,-10.76475657596116,-61.25436742339992,166.2794904007511,63.18308213738709,8.004958004785745,1022.498175032922,-808.869476733332,-67.91372377708086,1.308326848929633,-164.5936346052252,-67.91372377708093,-138.4369676805889,89.24880228255688,-67.63806191416433, 2094.969503, -10.7810523,  13.5582507, -10.7810523,  1504.95926, 3.985662117,  13.5582507, 3.985662117,   3149.7062,77.07258073,2479.736989,45.48924985701441,4.22786773194041,35.42447345793082,510.01901970059,510.01632556096,-132.1902074387806,5.411324373962714,159.9943418588174,-0.02780703547416752,0.1774576461048367,0.8959962253766286,-0.4061112122656834,-0.3649873329364351,-0.5806054849193215,0.1859930293230869,0.7036249787498801,-0.3657382906543437,-0.5808037137912906,0.1853730889892693,0.7032349299302902,2.7561816261768,20.78383969205,37.62085247568,37.807082292723,-122.37947653298,-8835283.189430673,-13999209.04177703,12758016.91747977,-8865153.176655568,-13980312.65699167,12758016.91747977,0.122334010592,510.01632556096,-3.258317369979e-09,2.79542805,19.6770446,19.6770446,0.98134872,1.19705461,41998018.4,68.5912291,1.19705461,-1.59837344,0,1,-0.523,0,2.30715436,0.174,0.348,0,0.883013142,2.20753285,2.23895317,0,0,1.36984805,-1,-145.932734,0,160.006127,-160.006127,0,-30,-0.5235,-0.0578783982,2.24927596,0,0,0,-100,-93.398399,-10.7314583,-78.3695202,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,37367.5,67.9409,1.29959,15.5383,174.634,59.3994,6.28158,193.672,2042.86,129.868,129.868,37.6208517055274427,-122.379476352747645,20899929.6999063678,-40.0607757614549485
29.52,-26.59402791828644,15.98337611514196,41.98237916679722,83.15685575733785,28.58362982836401,17.93883316763245,-26.59648522207301,15.98646456100689,41.98375010213283,35.50130173,5360123.424,174.167117845,1311.65653057,171.5887136668465,29.36009487454704,5.429835124979174,13.16999184619361,-151.6010314926877,-9.643235255478951,53.4477122657661,38.34692422542427,-36.58827844959159,-1.725292710960325,-3.684055120359726,-46.2374195948458,171.5887136668465,29.36009487454704,5.429835124979174,1036.99447837194,-799.4306079814097,-77.43390115568738,15.80792260588321,-155.2040124257989,-77.43390115568738,-136.337795180003,96.46546154407551,-49.40248245699713, 2094.963525,-10.78104759, 13.55827739,-10.78104759, 1504.958849,  3.98570706, 13.55827739,  3.98570706, 3149.700474,77.07251689,2479.734935,45.48924777702887,4.22787123444095,35.42445359583958,524.01170142367,524.00893338181,-141.731014012828,9.134386911118369,151.4886820306366,-0.007548547648980227,0.2572027801101329,0.9063247123539969,-0.3352092855343576,-0.463830861461324,-0.5548655259837471,0.1675147107511517,0.6700179114865393,-0.4645517437731758,-0.5550455033477416,0.1669174030972036,0.6695182948314703,1.8124901529161,9.7049344869006,37.620762219491,37.806991758987,-122.37939919764,-8835035.977476269,-13999402.03181055,12757999.44714363,-8865151.049866857,-13980351.02687361,12757999.44714363,0.12333674838374,524.00893338181,3.2583174201833e-09,2.64697628,19.676889,19.676889,0.980850873,1.19705631,41998009.6,68.5913264,1.19705631,-1.44991997,0,1,-0.523,0,2.47367285,0.174,0.348,0,0.666356032,1.66589008,1.74500493,0,0,1.40206172,-1,-148.512912,0,151.499841,-151.499841,0,-30,-0.5235,-0.0805870638,2.39308578,0,0,0,-100,-94.0266278,-10.7904848,-60.1929673,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,37235.1,67.7001,1.29957,15.5109,174.174,29.0728,3.05888,181.932,2041.62,129.867,129.867,37.6207613288452904,-122.379399053398402,20899943.8323816285,-26.5964852220730066
29.76,-5.098198055643942,21.91752562875071,40.19127727119753,92.12840088955198,20.49865471425468,-34.64173992871881,-5.100196553970793,21.92090778221473,40.19269971481255,34.53230499,5285977.636,171.798762011,1316.28067809,171.6534550790992,-5.874666027328438,3.923555393103666,-12.41426187922696,-135.3056700159194,-0.5209895196479266,47.94321921183703,36.45850412552193,-30.88128571563887,-0.551241351266451,2.272310835307042,-38.99621212844799,171.6534550790992,-5.874666027328438,3.923555393103666,1048.941623393295,-790.5703435899891,-85.52675639565896,27.75759911433195,-146.3881971345141,-85.52675639565892,-134.2451320588583,101.8359787716456,-33.50362032032315, 2094.957556,-10.78104289, 13.55830404,-10.78104289, 1504.958439, 3.985751935, 13.55830404, 3.985751935, 3149.694757,77.07245314,2479.732884,45.48924570026195,4.227874731521649,35.42443376448335,533.92543847486,533.92261806875,-147.7909750854177,11.19241374309461,140.4147010426574,-0.005326094940247613,0.3492306563937906,0.8905315410393431,-0.2914844005457964,-0.546736229048231,-0.5476153656282029,0.1728878946397373,0.6093493932556664,-0.5473970918057647,-0.5478026381179161,0.1722935937756328,0.6087557893749511,1.3094057822819,-1.9596136581238,37.620673277331,37.806902577907,-122.37931678243,-8834785.639114881,-13999592.82006284,12757979.86553219,-8865145.795958761,-13980387.20612058,12757979.86553219,0.12433948617547,533.92261806875,0,2.45369885,19.6767336,19.6767336,0.980498276,1.19705806,41997999.3,68.5914269,1.19705806,-1.25664079,0,1,-0.523,0,2.57943912,0.174,0.348,0,0.29518528,0.737963199,0.83446192,0,0,1.30388672,-1,-140.373845,0,140.425044,-140.425044,0,-30,-0.5235,-0.102188213,2.47725091,0,0,0,-100,-94.5950725,-10.8463415,-44.3499619,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,37164.1,67.571,1.29956,15.485,173.65,-0.802401,1.10483,182.408,2043.77,129.866,129.866,37.6206723271397863,-122.379316519053717,20899953.877317477,-5.10019655397079408
30,16.30361151456998,25.41489621514114,27.73046556791087,82.80145251366881,1.874844260622941,-68.12075683788346,16.30199991191325,25.41856937812787,27.73163471888667,33.80473111,5229692.521,169.994780234,1320.74333288,166.5611205436087,-33.5865312664654,5.250080725068802,-25.61046360978933,-88.9449510782843,11.59618811332727,53.56721096612388,42.12080743377742,-26.03157542544021,-1.063143748350038,6.6284757485784,-44.88860267465451,166.5611205436087,-33.5865312664654,5.250080725068802,1060.888615632655,-781.2540637811844,-92.30592820212892,39.7085847646822,-137.1169910025924,-92.30592820212895,-130.878433182379,106.9637631281656,-18.10564586152071, 2094.951597, -10.7810382, 13.55833064, -10.7810382, 1504.958029, 3.985796739, 13.55833064, 3.985796739, 3149.689048,77.07238948,2479.730836,45.48924362672672,4.227878223160459,35.42441396398713,540.13454048708,540.13168728335,-148.628216341984,10.68515285148659,130.0324833203841,-0.03244018112300105,0.4276835067774375,0.8582472370839214,-0.2818619036284896,0.5924591250600513,0.5689748955608925,-0.1906633405170952,-0.5375009245921466,-0.593046698306295,-0.5691831059990661,0.1900408720273672,0.536852561167716,1.8053907463347,-11.395122890145,37.620586002189,37.80681509973,-122.37923009235,-8834532.487249687,-13999781.46620991,12757958.50288409,-8865137.727849169,-13980421.25388824,12757958.50288409,0.12534222396721,540.13168728335,-6.5166350362947e-09,2.27249497,19.6765785,19.6765785,0.980277492,1.19705986,41997987.6,68.5915298,1.19705986,-1.07543511,0,1,-0.523,0,2.59405174,0.174,0.348,0,-0.0811345187,-0.202836297,-0.112433666,0,0,1.32076055,-1,-124.428865,0,130.042062,-130.042062,0,-30,-0.5235,-0.12273586,2.47131588,0,0,0,-100,-95.1094222,-10.8994118,-29.0050577,0,0,0,-0,0,0,0.002,-0.08,-0.02792,-0.02542,0.02094,0.01844,-0.04386,-0.02193,0,0,0,0,37036.5,67.339,1.29954,15.4625,173.269,-27.575,1.87947,191.828,2040.68,129.865,129.865,37.6205850989965782,-122.379229640354609,20899960.1894269027,16.3019999119132528
